date,label,x_mean,x_max,x_min,x_std,x_var,x_skew,x_kurtosis,y_mean,y_max,y_min,y_std,y_var,y_skew,y_kurtosis,z_mean,z_max,z_min,z_std,z_var,z_skew,z_kurtosis,n,x_range,y_range,z_range,svm,vmm,sma,ai
2023-05-15 10:17:26,3.0,71.0,71.0,71.0,,,,,34.0,34.0,34.0,,,,,-27.0,-27.0,-27.0,,,,,1,0.0,0.0,0.0,83.22259308625273,71.0,132.0,83.22259308625273
2023-05-15 10:17:28,3.0,52.0,52.0,52.0,,,,,39.0,39.0,39.0,,,,,-44.0,-44.0,-44.0,,,,,1,0.0,0.0,0.0,78.49203781276162,52.0,135.0,78.49203781276162
2023-05-15 10:17:32,3.0,70.0,70.0,70.0,,,,,36.0,36.0,36.0,,,,,-41.0,-41.0,-41.0,,,,,1,0.0,0.0,0.0,88.75246475450696,70.0,147.0,88.75246475450696
2023-05-15 10:17:34,3.0,48.0,48.0,48.0,,,,,-4.0,-4.0,-4.0,,,,,-38.0,-38.0,-38.0,,,,,1,0.0,0.0,0.0,61.35144660071187,48.0,90.0,61.35144660071187
2023-05-15 10:17:37,3.0,50.0,50.0,50.0,,,,,27.0,27.0,27.0,,,,,-40.0,-40.0,-40.0,,,,,1,0.0,0.0,0.0,69.49100661236676,50.0,117.0,69.49100661236676
2023-05-15 10:17:38,3.0,51.5,53.0,50.0,2.1213203435596424,4.5,,,31.5,36.0,27.0,6.363961030678928,40.5,,,-32.0,-24.0,-40.0,11.313708498984761,128.0,,,2,3.0,9.0,16.0,68.32642241475841,51.5,115.0,34.163211207379206
2023-05-15 10:17:39,3.0,50.666666666666664,53.0,49.0,2.0816659994661335,4.3333333333333375,1.2933427807334064,,30.666666666666668,36.0,27.0,4.725815626252608,22.33333333333333,1.38963613870649,,-30.0,-24.0,-40.0,8.717797887081348,76.0,-1.6300591617118865,,3,4.0,9.0,16.0,66.38942352178964,50.666666666666664,111.33333333333333,22.129807840596545
2023-05-15 10:17:40,3.0,48.4,53.0,36.0,7.092249290598858,50.300000000000004,-1.9899639030216814,4.129378796801687,29.0,36.0,19.0,7.176350047203662,51.5,-0.3720419008353298,-1.0087661419549443,-34.4,-24.0,-44.0,9.633275663033837,92.80000000000001,0.4725001439954165,-3.085612366230679,5,17.0,17.0,20.0,66.08267549063068,48.4,111.80000000000001,13.216535098126135
2023-05-15 10:17:41,3.0,50.25,53.0,49.0,1.8929694486000916,3.5833333333333353,1.6585238002878029,2.6154678204434845,30.25,36.0,27.0,3.9475730941090035,15.58333333333333,1.6459039638568238,3.1032056964740207,-29.0,-24.0,-40.0,7.393691004272944,54.666666666666664,-1.9001038154942962,3.708506841165974,4,4.0,9.0,16.0,65.43030643363976,50.25,109.5,16.35757660840994
2023-05-15 10:17:42,3.0,54.0,61.0,49.0,5.585696017507576,31.2,0.7436577538101803,-1.9785502958579881,25.166666666666668,36.0,16.0,7.833687935236294,61.366666666666674,-0.1250882387901711,-1.0205438852665205,-24.0,-7.0,-40.0,14.791889669680478,218.8,0.1507199771077687,-1.8907770153972638,6,12.0,20.0,33.0,64.22897407799,54.0,103.16666666666667,10.704829012998333
2023-05-15 10:17:43,3.0,55.142857142857146,71.0,49.0,8.132825901423018,66.14285714285712,1.5480553681363678,1.8527930810891435,29.571428571428573,36.0,16.0,6.996597812678742,48.952380952380956,-1.2935970385085667,1.9550008327151085,-24.857142857142858,-7.0,-40.0,9.633769968684316,92.8095238095238,0.5768254390180702,2.9590864110234296,7,22.0,20.0,33.0,67.3281637403922,55.142857142857146,109.57142857142858,9.618309105770313
2023-05-15 10:17:44,3.0,53.25,61.0,49.0,5.439056290693572,29.583333333333325,1.4682538782733217,1.9077167228724452,27.0,36.0,16.0,8.286535263104035,68.66666666666667,-0.6959471127745965,1.5,-24.25,-7.0,-40.0,13.524668819112232,182.91666666666666,0.32893575525730384,1.4526325620975395,4,12.0,20.0,33.0,64.44086436415948,53.25,104.5,16.11021609103987
2023-05-15 10:17:45,3.0,54.25,71.0,42.0,9.392246042043709,88.21428571428571,0.6760680610820664,-0.12251359635463643,23.75,36.0,-4.0,13.656500283747663,186.5,-1.3475568688751862,1.4709900267275078,-23.75,-7.0,-38.0,11.411147431975705,130.21428571428572,0.6440565306987502,-0.5556678860263311,8,29.0,40.0,31.0,63.80585788154564,54.25,101.75,7.975732235193205
2023-05-15 10:17:46,3.0,50.5,61.0,42.0,8.64291617453276,74.7,0.4962626664301645,-1.8851846475594476,20.833333333333332,34.0,-4.0,14.675376201878665,215.36666666666665,-0.9900587487526993,0.48033680875150075,-24.666666666666668,-7.0,-38.0,14.264174237111192,203.46666666666664,0.6665554933562454,-2.035700758714393,6,19.0,38.0,31.0,59.939321169180936,50.5,96.0,9.989886861530156
2023-05-15 10:17:47,3.0,50.75,61.0,42.0,7.804912982645397,60.916666666666664,0.5694613704356769,1.6812679069018888,19.0,34.0,13.0,10.099504938362077,102.0,1.8871047289673089,3.57612456747405,-20.5,-7.0,-35.0,11.445523142259598,131.0,-0.26144426733673803,1.5380222597750706,4,19.0,21.0,28.0,57.93800566122379,50.75,90.25,14.484501415305948
2023-05-15 10:17:48,3.0,52.5,70.0,42.0,9.332738076256078,87.1,1.5334338655639759,3.536310323328161,28.833333333333332,36.0,13.0,8.79583234643923,77.36666666666666,-1.369964544906261,1.802854294222005,-33.333333333333336,-20.0,-41.0,9.114091653404998,83.06666666666665,0.8462368902081088,-1.5218587119230946,6,28.0,23.0,21.0,68.54722621829582,52.5,114.66666666666666,11.424537703049303
2023-05-15 10:17:49,3.0,48.833333333333336,70.0,36.0,12.040210407906777,144.96666666666667,1.1697027698565958,1.4949163312017486,28.666666666666668,36.0,13.0,10.03327796219494,100.66666666666666,-1.0860547054292946,-0.9741809569755713,-33.166666666666664,-20.0,-44.0,9.410986487434071,88.56666666666666,0.4637474156645121,-1.3707239552561328,6,34.0,23.0,24.0,65.62392856268207,48.833333333333336,110.66666666666666,10.937321427113678
2023-05-15 10:17:50,3.0,46.666666666666664,53.0,36.0,6.377042156569664,40.66666666666667,-1.1272505988937624,0.22824509540445703,24.0,36.0,13.0,10.353743284435827,107.2,0.017839102966263835,-2.5179953775896635,-28.166666666666668,-20.0,-44.0,9.516652072376433,90.56666666666666,-1.084784702452462,0.0864348831340278,6,17.0,23.0,24.0,59.55786168835218,46.666666666666664,98.83333333333333,9.92631028139203
2023-05-15 10:17:51,3.0,53.666666666666664,61.0,49.0,4.760952285695233,22.666666666666668,0.6103573778027995,-1.0902249134948079,18.833333333333332,29.0,13.0,6.145459028149701,37.766666666666666,0.8420456889957396,0.18296487700681396,-23.833333333333332,-7.0,-35.0,10.647378394077421,113.36666666666667,0.5188373482035173,-0.15823476171155804,6,12.0,16.0,28.0,61.667117115471946,53.666666666666664,96.33333333333333,10.277852852578658
2023-05-15 10:17:52,3.0,55.333333333333336,61.0,49.0,6.027713773341707,36.33333333333332,-0.49161304994261057,,22.0,29.0,16.0,6.557438524302,43.0,0.670284413787495,,-22.666666666666668,-7.0,-35.0,14.294521094927712,204.33333333333334,0.9922920271794367,,3,12.0,13.0,28.0,63.714641610508615,55.333333333333336,100.00000000000001,21.238213870169538
2023-05-15 10:17:53,3.0,49.333333333333336,56.0,42.0,7.023769168568492,49.33333333333333,-0.4232731602680096,,21.0,34.0,8.0,13.0,169.0,0.0,,-35.333333333333336,-35.0,-36.0,0.5773502691896247,0.33333333333333215,-1.7320508075688406,,3,14.0,26.0,1.0,64.21232142059826,49.333333333333336,105.66666666666669,21.404107140199418
2023-05-15 10:17:54,3.0,55.5,61.0,50.0,7.7781745930520225,60.5,,,12.0,16.0,8.0,5.656854249492381,32.0,,,-21.5,-7.0,-36.0,20.506096654409877,420.5,,,2,11.0,8.0,29.0,60.71655457945551,55.5,89.0,30.358277289727756
2023-05-15 10:17:55,3.0,51.0,61.0,42.0,8.532291603080617,72.8,0.26080622050836627,-1.875,20.166666666666668,34.0,8.0,11.107054815146393,123.36666666666667,0.6525619248855351,-1.724584831823206,-23.333333333333332,-7.0,-36.0,13.980939405729027,195.4666666666667,0.38900164721131464,-2.4894179389490585,6,19.0,26.0,29.0,59.59982289310002,51.0,94.5,9.93330381551667
2023-05-15 10:17:56,3.0,53.666666666666664,61.0,50.0,6.350852961085884,40.33333333333334,1.7320508075688807,,12.333333333333334,16.0,8.0,4.041451884327381,16.333333333333332,-0.722108645721137,,-21.0,-7.0,-36.0,14.52583904633395,211.0,-0.30832456366176825,,3,11.0,8.0,29.0,58.9340497694009,53.666666666666664,87.0,19.644683256466966
2023-05-15 10:17:57,3.0,50.6,61.0,42.0,6.767569726275452,45.8,0.6562249396104313,2.231174081348561,15.8,34.0,8.0,10.73312629199899,115.2,1.7043062966526716,3.0376066984953667,-26.8,-7.0,-36.0,12.988456413292536,168.7,1.1348821636122728,-0.3276318188989382,5,19.0,26.0,29.0,59.39898989040133,50.6,93.2,11.879797978080266
2023-05-15 10:17:58,3.0,48.142857142857146,61.0,35.0,8.629958891917765,74.47619047619048,-0.04085274903073155,-0.25801342220419876,22.285714285714285,34.0,8.0,10.09478884894389,101.90476190476193,-0.2273311356407612,-1.6610378198969338,-30.142857142857142,-7.0,-45.0,12.68106950574453,160.80952380952382,1.0893571550074888,0.9181392984944301,7,26.0,26.0,38.0,61.01622400506881,48.142857142857146,100.57142857142857,8.716603429295544
2023-05-15 10:17:59,3.0,47.0,55.0,35.0,7.211102550927978,52.0,-1.008060933524695,0.40310650887573996,20.0,34.0,8.0,10.119288512538814,102.4,0.23103310297983096,-1.7786026000976562,-29.833333333333332,-20.0,-37.0,7.884584115009914,62.16666666666667,0.7097026772929586,-1.9938531866109868,6,20.0,26.0,17.0,59.15258048283082,47.0,96.83333333333333,9.858763413805137
2023-05-15 10:18:00,3.0,45.57142857142857,55.0,35.0,6.654751256486923,44.285714285714285,-0.2064981087080527,-0.287284079084289,24.0,34.0,8.0,9.9666109251507,99.33333333333331,-0.7947340804826037,-0.6544029548218555,-31.857142857142858,-20.0,-37.0,5.956189257922424,35.476190476190474,1.5699872073673973,2.3950196837980275,7,20.0,26.0,17.0,60.56098292680878,45.57142857142857,101.42857142857143,8.651568989544112
2023-05-15 10:18:01,3.0,45.7,55.0,35.0,6.700746227100382,44.9,-0.636612050881343,-0.5229069867142089,20.9,34.0,8.0,9.397990328906614,88.32222222222224,-0.3437738956216893,-1.5849426684622587,-31.0,-20.0,-37.0,6.565905201197403,43.1111111111111,0.9479617224733339,-0.4156724944202361,10,20.0,26.0,17.0,59.0448981707988,45.7,97.6,5.90448981707988
2023-05-15 10:18:02,3.0,47.111111111111114,55.0,35.0,6.863753427324666,47.1111111111111,-0.7508116620394195,-0.1890245162233617,20.666666666666668,31.0,8.0,7.968688725254613,63.49999999999999,-0.34068944560201314,-1.4769138109704776,-31.22222222222222,-20.0,-45.0,7.344688178843568,53.94444444444444,-0.4900860480951516,0.4950384756587507,9,20.0,23.0,25.0,60.17802806447214,47.111111111111114,99.0,6.686447562719127
2023-05-15 10:18:03,3.0,42.5,55.0,21.0,9.453234174801572,89.36363636363637,-0.9747184874075043,1.012548833734007,21.333333333333332,31.0,8.0,8.38107536312759,70.24242424242426,-0.3726708197611746,-1.726983482979361,-31.916666666666668,-20.0,-45.0,8.32802861462787,69.35606060606061,-0.20921761560699947,-0.6869985781019348,12,34.0,23.0,25.0,57.27158739045237,42.5,95.75,4.772632282537697
2023-05-15 10:18:04,3.0,44.7,55.0,21.0,10.583530181896355,112.01111111111112,-1.3892064190288635,1.7728330321609,19.1,31.0,8.0,8.736259051918175,76.32222222222225,-0.06396501780308744,-1.909989455772156,-31.9,-20.0,-45.0,6.935416353759881,48.1,-0.2260235705557537,0.5906683453461001,10,34.0,23.0,25.0,58.14215338289424,44.7,95.7,5.814215338289424
2023-05-15 10:18:05,3.0,46.81818181818182,55.0,35.0,5.688904671695278,32.36363636363636,-1.1228243076772648,1.147713882927242,16.181818181818183,31.0,2.0,10.117491604327446,102.36363636363636,0.017889283083346152,-1.240442440743415,-33.81818181818182,-20.0,-51.0,11.250050504937137,126.56363636363635,-0.44794554870999825,-1.0643964251944231,11,20.0,29.0,31.0,59.978853022689215,46.81818181818182,96.81818181818181,5.452623002062656
2023-05-15 10:18:06,3.0,45.0,55.0,35.0,6.74199862463242,45.454545454545446,-0.43785235867812794,-1.217568,19.083333333333332,31.0,2.0,10.067574713209762,101.35606060606061,-0.31962948432925115,-1.4162799966732518,-34.916666666666664,-20.0,-51.0,9.070013865212749,82.26515151515152,-0.17942908142831523,-0.5118524068457448,12,20.0,29.0,31.0,60.06951991003609,45.0,99.0,5.005793325836341
2023-05-15 10:18:07,3.0,45.583333333333336,55.0,35.0,6.067174470921868,36.810606060606055,-0.4728226090349115,-0.7270211993021043,20.083333333333332,34.0,2.0,10.343714238242676,106.99242424242425,-0.2536522134157872,-1.2018579024277187,-33.25,-20.0,-51.0,9.964710459689963,99.29545454545455,-0.37570441996054266,-0.7544099961576531,12,20.0,32.0,31.0,59.8894235700725,45.583333333333336,98.91666666666667,4.990785297506042
2023-05-15 10:18:08,3.0,46.5,55.0,35.0,6.934760925288564,48.09090909090909,-0.36014832522540924,-1.1540105512296863,21.583333333333332,34.0,2.0,9.624385064968457,92.62878787878789,-0.6427387770191314,-0.3185317486853081,-33.166666666666664,-20.0,-51.0,9.759222522436112,95.24242424242426,-0.46759982606867734,-0.49369604479407503,12,20.0,32.0,31.0,61.05831684181571,46.5,101.25,5.088193070151309
2023-05-15 10:18:09,3.0,45.833333333333336,54.0,35.0,5.424411712272808,29.42424242424241,-0.7765178315383637,0.1936233150658504,18.083333333333332,31.0,2.0,10.076600557126335,101.53787878787877,-0.327141174313059,-1.0321748977981904,-32.333333333333336,-20.0,-51.0,11.121913940368794,123.69696969696969,-0.810155977168633,-0.7003863473943399,12,19.0,29.0,31.0,58.93340167793926,45.833333333333336,96.25,4.911116806494938
2023-05-15 10:18:10,3.0,46.333333333333336,55.0,35.0,6.6404245417923455,44.09523809523809,-0.18433166894552494,-1.1601781543470873,21.866666666666667,31.0,2.0,8.467304062996561,71.69523809523808,-0.9330336930861372,0.2957615148411721,-31.866666666666667,-20.0,-51.0,8.84684501201794,78.26666666666672,-1.0189316792096021,0.2533403810506485,15,20.0,29.0,31.0,60.33583788540053,46.333333333333336,100.06666666666666,4.022389192360035
2023-05-15 10:18:11,3.0,45.4375,55.0,35.0,5.796191278187197,33.59583333333333,-0.22605722266088019,-0.5740964575138636,21.875,43.0,2.0,10.892658077806354,118.65,-0.36188097860944274,0.12730224873473572,-33.5625,-20.0,-51.0,10.171651783265094,103.46249999999999,-0.41073220385938863,-0.9344366889379878,16,20.0,41.0,31.0,60.57659149787152,45.4375,100.875,3.78603696861697
2023-05-15 10:18:12,3.0,44.666666666666664,54.0,37.0,4.7736651315188405,22.787878787878793,0.0673018711814141,0.11969782707107335,26.083333333333332,43.0,2.0,11.381470853447668,129.53787878787878,-0.48178894802041466,0.9096819582548132,-35.583333333333336,-24.0,-51.0,8.8055595386028,77.53787878787877,-0.08244780127573989,-1.0410746003361653,12,17.0,41.0,27.0,62.78236217282685,44.666666666666664,106.33333333333334,5.231863514402238
2023-05-15 10:18:13,3.0,44.6,54.0,37.0,5.717142143214063,32.68571428571429,0.12617415300153395,-0.993470622975734,22.6,43.0,2.0,11.549891774384728,133.4,-0.36566475152725525,-0.20042324917248644,-39.266666666666666,-26.0,-51.0,8.891943919451286,79.06666666666669,0.32493499828544187,-1.3935822743326818,15,17.0,41.0,25.0,63.575082470344555,44.6,106.46666666666667,4.2383388313563035
2023-05-15 10:18:14,3.0,44.42857142857143,54.0,37.0,4.847113109316255,23.494505494505493,0.020650136093815358,-0.35885663199598605,27.357142857142858,43.0,2.0,12.131377896608846,147.1703296703297,-0.484638719447425,-0.11835041314837991,-39.642857142857146,-26.0,-51.0,7.702218889656138,59.32417582417583,0.6681869544111841,-0.2898336908914221,14,17.0,41.0,25.0,65.52760751728066,44.42857142857143,111.42857142857144,4.680543394091475
2023-05-15 10:18:15,3.0,45.07142857142857,62.0,37.0,7.141043725850269,50.99450549450549,0.9263681446551061,0.9954239926849029,24.0,43.0,2.0,10.488088481701515,110.0,-0.3337119062359573,0.2697855863145122,-38.0,-15.0,-51.0,10.175385080598254,103.53846153846152,0.9930587146417093,0.4105100558606516,14,25.0,41.0,36.0,63.65087331270002,45.07142857142857,107.07142857142857,4.5464909509071445
2023-05-15 10:18:16,3.0,45.88235294117647,62.0,37.0,7.9363274956145204,62.98529411764705,0.8527272555419467,0.12763717277771836,25.823529411764707,43.0,10.0,10.369638940903675,107.52941176470588,0.2044200426930399,-1.010964887567436,-34.529411764705884,-15.0,-47.0,10.75359037170158,115.63970588235294,0.7603222295267023,-0.7379026467809222,17,25.0,33.0,32.0,62.962887954060456,45.88235294117647,106.23529411764706,3.703699291415321
2023-05-15 10:18:17,3.0,47.416666666666664,62.0,38.0,7.051219537760612,49.719696969696976,0.5895047068448402,0.04376140404902351,25.083333333333332,43.0,10.0,11.812615239136454,139.53787878787878,0.2673330251017505,-1.7793533535816848,-31.416666666666668,-15.0,-45.0,8.82618349863151,77.90151515151516,0.45583474944282937,-0.35997670476709986,12,24.0,33.0,30.0,62.16527031497034,47.416666666666664,103.91666666666667,5.1804391929141955
2023-05-15 10:18:18,3.0,47.4,62.0,37.0,9.912954487269005,98.26666666666668,0.4223329351058585,-1.4425630617989715,25.0,39.0,10.0,10.954451150103322,120.0,0.14010033010259457,-1.6709490740740742,-31.3,-15.0,-45.0,11.294541454466696,127.56666666666666,0.5088352089161582,-1.2991047351305411,10,25.0,29.0,30.0,62.060051562982125,47.4,103.7,6.206005156298213
2023-05-15 10:18:19,3.0,52.166666666666664,62.0,42.0,8.998147957589198,80.96666666666667,-0.08047948611238037,-1.9703202062494123,17.5,39.0,10.0,10.858176642512316,117.9,2.1231405486851447,4.833159597450722,-22.0,-15.0,-34.0,8.049844718999244,64.80000000000001,-0.8626805468749189,-1.2828646547782352,6,20.0,29.0,19.0,59.25884837820518,52.166666666666664,91.66666666666666,9.876474729700863
2023-05-15 10:18:20,3.0,49.375,62.0,40.0,6.823017765517792,46.55357142857141,0.49770606261817396,0.843766031349606,29.875,59.0,10.0,16.374522893812813,268.12499999999994,0.5865084598846565,-0.32158185870073996,-27.625,-15.0,-37.0,7.781617532915083,60.55357142857143,0.5237714184237131,-0.9586233651778815,8,22.0,49.0,22.0,63.980832090556625,49.375,106.875,7.997604011319578
2023-05-15 10:18:21,3.0,48.625,62.0,40.0,6.864765108872989,47.124999999999986,0.8811491808382489,1.275678131435929,24.25,37.0,10.0,9.34650431215558,87.35714285714286,-0.22413178902621822,-1.266256119925468,-28.0,-15.0,-41.0,8.602325267042627,74.0,0.0,-0.49181884587290003,8,22.0,27.0,26.0,61.126533723089516,48.625,100.875,7.6408167153861895
2023-05-15 10:18:22,3.0,49.77777777777778,62.0,40.0,6.534098594637553,42.69444444444444,0.5448762468058417,0.4402682222802632,26.11111111111111,37.0,15.0,7.253351715662982,52.611111111111114,-0.13447728867933523,-1.2452178461953123,-29.333333333333332,-15.0,-41.0,9.287087810503355,86.25,0.17161341126475138,-0.9858913193506762,9,22.0,22.0,26.0,63.40395672507404,49.77777777777778,105.22222222222221,7.044884080563782
2023-05-15 10:18:23,3.0,46.166666666666664,56.0,34.0,8.232051182218601,67.76666666666668,-0.4003403477703803,-0.9218940119605463,26.833333333333332,37.0,20.0,6.853223086013374,46.966666666666676,0.4888055590012171,-1.4996516865874403,-29.666666666666668,-18.0,-41.0,8.57126983980009,73.46666666666667,0.017362692980185144,-1.074922348740615,6,22.0,17.0,23.0,61.08600494384945,46.166666666666664,102.66666666666667,10.181000823974909
2023-05-15 10:18:24,3.0,48.714285714285715,56.0,40.0,5.1869800370506445,26.9047619047619,-0.41376575096399104,0.47442336909703187,25.571428571428573,37.0,20.0,6.996597812678742,48.952380952380956,0.766548216086619,-1.1857946373147197,-29.285714285714285,-18.0,-41.0,7.8041502999853805,60.904761904761905,-0.23299084121902267,-0.45823732257596905,7,16.0,17.0,23.0,62.32682129758604,48.714285714285715,103.57142857142858,8.903831613940863
2023-05-15 10:18:25,3.0,47.857142857142854,56.0,34.0,7.403345447128874,54.809523809523824,-1.0891359056492143,1.249102770906723,24.857142857142858,31.0,20.0,5.17779140266618,26.80952380952381,0.3260269361703276,-2.657375957901246,-30.428571428571427,-18.0,-41.0,8.56070758090208,73.28571428571432,-0.007104402629752029,-0.8887376552709476,7,22.0,11.0,23.0,61.91996150396947,47.857142857142854,103.14285714285714,8.845708786281353
2023-05-15 10:18:26,3.0,47.0,56.0,34.0,9.797958971132712,96.0,-0.47575809891296533,-2.0185546875,24.2,37.0,20.0,7.19027120489902,51.7,2.1821878197060434,4.808166441566996,-24.2,-18.0,-37.0,7.791020472312982,60.7,-1.4266836150103734,2.1103870549248356,5,22.0,17.0,19.0,58.140175438331795,47.0,95.4,11.628035087666358
2023-05-15 10:18:27,3.0,44.125,53.0,34.0,7.605214376615936,57.83928571428572,-0.27316692870608617,-1.386504721468755,25.125,37.0,20.0,6.401729676981281,40.982142857142854,1.0464900492936493,-0.14860609167414296,-31.5,-23.0,-41.0,7.54036755451237,56.857142857142854,-0.16794030916087752,-1.7786621549960864,8,19.0,17.0,18.0,59.75392246539134,44.125,100.75,7.469240308173918
2023-05-15 10:18:28,3.0,47.0,56.0,34.0,9.797958971132712,96.0,-0.47575809891296533,-2.0185546875,24.2,37.0,20.0,7.19027120489902,51.7,2.1821878197060434,4.808166441566996,-24.2,-18.0,-37.0,7.791020472312982,60.7,-1.4266836150103732,2.110387054924834,5,22.0,17.0,19.0,58.140175438331795,47.0,95.4,11.628035087666358
2023-05-15 10:18:29,3.0,48.5,56.0,40.0,7.32575365861197,53.666666666666664,-0.24418236800434945,-3.14825816905212,27.0,37.0,20.0,8.04155872120988,64.66666666666667,0.5999760040694372,-2.517430120097778,-31.75,-18.0,-41.0,10.04572877727976,100.91666666666669,1.0941707272193513,0.8443411311532536,4,16.0,17.0,23.0,63.94773256339899,48.5,107.25,15.986933140849748
2023-05-15 10:18:30,3.0,44.42857142857143,56.0,34.0,8.810167286666445,77.6190476190476,-0.02740837770509721,-1.69722428393993,24.571428571428573,37.0,20.0,6.477065767180457,41.952380952380956,1.5535474579979527,1.4549061341654594,-28.285714285714285,-18.0,-41.0,8.340948901139999,69.57142857142857,-0.5299797341162605,-1.0783711193284127,7,22.0,17.0,23.0,58.118281924688304,44.42857142857143,97.28571428571428,8.302611703526901
2023-05-15 10:18:31,3.0,45.22222222222222,56.0,24.0,10.697871023920808,114.44444444444441,-1.0454884591964464,0.5428716184371769,24.333333333333332,33.0,20.0,4.873397172404482,23.75,0.7812863721743197,-0.7999999999999989,-25.555555555555557,-10.0,-41.0,8.690671882989127,75.52777777777777,0.05033566441529729,1.087131162427922,9,32.0,13.0,31.0,57.36067392892318,45.22222222222222,95.11111111111111,6.373408214324797
2023-05-15 10:18:32,3.0,45.714285714285715,56.0,24.0,11.250396818398388,126.57142857142857,-1.2749788554331871,1.8247247119730563,26.714285714285715,33.0,20.0,4.820590756130957,23.23809523809523,-0.35477931817053976,-1.171549986562752,-28.285714285714285,-10.0,-41.0,11.426785574754984,130.57142857142858,0.47912300886348175,-0.5990835484009978,7,32.0,13.0,31.0,60.02941455857202,45.714285714285715,100.71428571428572,8.575630651224575
2023-05-15 10:18:33,3.0,43.1,56.0,21.0,13.236733400318641,175.2111111111111,-0.6538397353932681,-0.9806057541387441,24.0,33.0,12.0,6.394442031083626,40.88888888888889,-0.20716870282504882,0.17486982682959784,-22.8,-10.0,-31.0,7.728734264634367,59.733333333333334,0.8981297599741432,-0.4107514762322322,10,35.0,21.0,21.0,54.34565300003304,43.1,89.89999999999999,5.434565300003304
2023-05-15 10:18:34,3.0,44.77777777777778,56.0,24.0,10.603982480391243,112.44444444444444,-0.9190032704556257,0.4427250604267705,25.444444444444443,33.0,20.0,4.901813723284247,24.02777777777778,0.235946302277247,-1.5954215452761997,-27.333333333333332,-10.0,-41.0,10.087120500916008,101.75000000000001,0.1430151887726964,-0.21521237246053015,9,32.0,13.0,31.0,58.3059194843335,44.77777777777778,97.55555555555556,6.478435498259278
2023-05-15 10:18:35,3.0,39.8,53.0,21.0,11.390054140930733,129.73333333333335,-0.49884851672021846,-1.0491784645568374,20.9,34.0,11.0,8.292566952799758,68.76666666666668,0.14581268047600265,-1.3654510037213963,-32.2,-23.0,-42.0,5.9777364723893065,35.73333333333335,-0.3478391953844387,-0.20471917464914302,10,32.0,23.0,19.0,55.29638324519968,39.8,92.9,5.529638324519968
2023-05-15 10:18:36,3.0,40.6,52.0,21.0,11.177358065899712,124.93333333333334,-0.88779110051211,-0.7165748855760117,22.8,34.0,11.0,8.689712947566859,75.51111111111112,-0.05125705150940613,-1.5893293333083238,-33.4,-23.0,-42.0,6.703233050799691,44.93333333333333,-0.004648095895451761,-1.1117077346308037,10,31.0,23.0,19.0,57.30410107487945,40.6,96.80000000000001,5.730410107487945
2023-05-15 10:18:37,3.0,33.666666666666664,52.0,21.0,12.010412149464313,144.25,0.41626421855562235,-1.4555947793244632,22.77777777777778,34.0,11.0,9.148466781075637,83.69444444444444,-0.23666714667873637,-1.5622500213738815,-29.666666666666668,-23.0,-34.0,3.674234614174768,13.500000000000009,0.6307328085473451,-0.48951597099745126,9,31.0,23.0,11.0,50.322785257270716,33.666666666666664,86.11111111111111,5.591420584141191
2023-05-15 10:18:38,3.0,36.63636363636363,52.0,21.0,11.447905723517533,131.05454545454546,-0.10181397514121834,-1.4171709338249152,19.0,34.0,11.0,7.745966692414835,60.000000000000014,0.6627104836843802,-0.5794444444444449,-31.181818181818183,-23.0,-42.0,6.554665236580459,42.96363636363636,-0.5501439326106811,-0.45536446797853003,11,31.0,23.0,19.0,51.72551522817182,36.63636363636363,86.81818181818181,4.702319566197438
2023-05-15 10:18:39,3.0,40.333333333333336,52.0,21.0,11.180339887498949,125.0,-0.9723445768673096,-0.40441142857142687,23.77777777777778,34.0,4.0,11.670237548758143,136.19444444444446,-0.7736842004357608,-1.1581710206412659,-31.77777777777778,-22.0,-45.0,6.437735971942655,41.44444444444444,-0.6958057983645543,1.834237598610951,9,31.0,30.0,23.0,56.586108315742905,40.333333333333336,95.88888888888889,6.287345368415878
2023-05-15 10:18:40,3.0,40.3,52.0,21.0,10.382142788889436,107.78888888888889,-1.0865029572179485,0.1228640271549466,21.2,34.0,4.0,10.747609553343064,115.5111111111111,-0.16220040673821523,-1.4615856717530025,-33.5,-22.0,-45.0,7.472170590486632,55.83333333333334,-0.20773599681281613,-0.8709671259905165,10,31.0,30.0,23.0,56.531230306795905,40.3,95.0,5.65312303067959
2023-05-15 10:18:41,3.0,40.857142857142854,52.0,21.0,11.079135920605575,122.74725274725273,-1.0592954961970995,-0.30309996394060645,19.571428571428573,34.0,2.0,12.125715114291902,147.03296703296706,-0.13325767007268413,-1.6593268088798867,-32.42857142857143,-22.0,-51.0,8.50080797711231,72.26373626373626,-0.9199426096328618,0.38146186107168845,14,31.0,32.0,29.0,55.713186802349306,40.857142857142854,92.85714285714286,3.9795133430249505
2023-05-15 10:18:42,3.0,41.1,52.0,21.0,10.816140202904586,116.98888888888885,-1.144910473799368,0.04292327230432402,23.0,34.0,4.0,11.274356350191843,127.11111111111111,-0.5279944165234685,-1.3820866633366635,-32.8,-22.0,-45.0,6.876691711054734,47.28888888888889,-0.38756697019645836,0.11177923199849982,10,31.0,30.0,23.0,57.393814997785256,41.1,96.89999999999999,5.739381499778526
